IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,IDTEALIN,IDTEACH,IDLINK,IDPOP,IDGRADER,IDGRADE,IDSUBJ,ITCOURSE,MATSUBJ,SCISUBJ,NMTEACH,NSTEACH,NTEACH,MATWGT,SCIWGT,TCHWGT,JKREP,JKZONE,ASMMAT01,ASMMAT02,ASMMAT03,ASMMAT04,ASMMAT05,ASSSCI01,ASSSCI02,ASSSCI03,ASSSCI04,ASSSCI05,ASMIBM01,ASMIBM02,ASMIBM03,ASMIBM04,ASMIBM05,ASSIBM01,ASSIBM02,ASSIBM03,ASSIBM04,ASSIBM05,VERSION,SCOPE
208.0,8.0,5003.0,500303.0,50030307.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,538.93842,547.47185,529.62718,524.06044,519.71413,495.67423,523.5072,476.06731,488.25677,532.14024,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,8.0,5003.0,500303.0,50030307.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,538.93842,547.47185,529.62718,524.06044,519.71413,495.67423,523.5072,476.06731,488.25677,532.14024,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,9.0,5003.0,500303.0,50030308.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,512.4989,546.03704,474.24064,528.71943,598.77413,488.6296,501.6301,455.39873,500.65234,541.89286,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,9.0,5003.0,500303.0,50030308.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,512.4989,546.03704,474.24064,528.71943,598.77413,488.6296,501.6301,455.39873,500.65234,541.89286,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,10.0,5003.0,500303.0,50030309.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,578.17409,552.84697,568.9554,552.59199,567.00911,551.61117,544.52821,531.37301,555.48845,540.62128,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,10.0,5003.0,500303.0,50030309.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,578.17409,552.84697,568.9554,552.59199,567.00911,551.61117,544.52821,531.37301,555.48845,540.62128,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0
208.0,11.0,5003.0,500303.0,50030310.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,585.02295,614.22794,607.07032,587.49115,629.38425,545.61208,565.6147,556.42138,618.61691,573.18439,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,11.0,5003.0,500303.0,50030310.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,585.02295,614.22794,607.07032,587.49115,629.38425,545.61208,565.6147,556.42138,618.61691,573.18439,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,12.0,5003.0,500303.0,50030311.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,632.5117,661.70125,616.72979,639.00741,654.31729,645.81028,621.23968,580.86704,588.18562,672.45105,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0
208.0,12.0,5003.0,500303.0,50030311.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,632.5117,661.70125,616.72979,639.00741,654.31729,645.81028,621.23968,580.86704,588.18562,672.45105,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0
208.0,13.0,5003.0,500303.0,50030312.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,570.46208,574.99977,602.16854,547.74121,574.34396,499.46264,563.08507,527.1642,524.30393,515.87566,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,13.0,5003.0,500303.0,50030312.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,570.46208,574.99977,602.16854,547.74121,574.34396,499.46264,563.08507,527.1642,524.30393,515.87566,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,16.0,5003.0,500303.0,50030314.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,573.81123,520.60529,558.82974,578.55587,567.46172,523.35538,540.6554,519.9726,540.52955,501.60816,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,16.0,5003.0,500303.0,50030314.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,573.81123,520.60529,558.82974,578.55587,567.46172,523.35538,540.6554,519.9726,540.52955,501.60816,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,1.0,5003.0,500303.0,50030315.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,490.96119,564.29654,500.13787,493.45428,492.65051,476.66217,579.37345,512.89161,534.40506,540.12908,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,1.0,5003.0,500303.0,50030315.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,490.96119,564.29654,500.13787,493.45428,492.65051,476.66217,579.37345,512.89161,534.40506,540.12908,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,2.0,5003.0,500303.0,50030316.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,549.3478,607.40929,525.13873,585.38513,589.38691,552.10508,551.88714,567.77236,497.58822,528.62527,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,2.0,5003.0,500303.0,50030316.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,549.3478,607.40929,525.13873,585.38513,589.38691,552.10508,551.88714,567.77236,497.58822,528.62527,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,3.0,5003.0,500303.0,50030317.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,525.63228,531.61337,513.60562,524.34556,512.09556,511.66642,507.13638,460.35696,489.02626,552.74099,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0
208.0,3.0,5003.0,500303.0,50030317.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,525.63228,531.61337,513.60562,524.34556,512.09556,511.66642,507.13638,460.35696,489.02626,552.74099,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0
208.0,5.0,5003.0,500303.0,50030319.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,502.79748,499.88769,517.98463,504.08503,463.83553,485.47956,493.84382,489.08859,534.66633,439.73519,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0
208.0,5.0,5003.0,500303.0,50030319.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,502.79748,499.88769,517.98463,504.08503,463.83553,485.47956,493.84382,489.08859,534.66633,439.73519,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0
208.0,6.0,5003.0,500303.0,50030320.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,494.24654,492.96041,562.14196,465.27114,556.82978,480.60169,495.69375,506.23163,499.88997,521.03433,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,6.0,5003.0,500303.0,50030320.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,494.24654,492.96041,562.14196,465.27114,556.82978,480.60169,495.69375,506.23163,499.88997,521.03433,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,7.0,5003.0,500303.0,50030321.0,50030202.0,500302.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,20.744041,0.0,10.37202,0.0,36.0,526.33463,462.78699,452.75718,508.68528,471.01098,540.20591,513.16808,533.64764,543.52958,543.64284,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,7.0,5003.0,500303.0,50030321.0,50030404.0,500304.0,4.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,20.744041,10.37202,0.0,36.0,526.33463,462.78699,452.75718,508.68528,471.01098,540.20591,513.16808,533.64764,543.52958,543.64284,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,12.0,5004.0,500402.0,50040202.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,458.37942,453.33562,455.88289,525.06412,491.52412,432.65647,472.59013,442.60879,440.27219,491.05509,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0
208.0,12.0,5004.0,500402.0,50040202.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,458.37942,453.33562,455.88289,525.06412,491.52412,432.65647,472.59013,442.60879,440.27219,491.05509,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0
208.0,13.0,5004.0,500402.0,50040203.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,542.16422,590.78606,588.06858,578.75955,569.07464,609.03166,572.95325,585.41973,596.29534,590.64763,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,13.0,5004.0,500402.0,50040203.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,542.16422,590.78606,588.06858,578.75955,569.07464,609.03166,572.95325,585.41973,596.29534,590.64763,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,14.0,5004.0,500402.0,50040204.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,449.51982,394.59841,470.33126,461.10085,423.65133,479.89194,433.93192,522.9574,513.0856,483.1967,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,14.0,5004.0,500402.0,50040204.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,449.51982,394.59841,470.33126,461.10085,423.65133,479.89194,433.93192,522.9574,513.0856,483.1967,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0
208.0,1.0,5004.0,500402.0,50040206.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,509.29907,516.79242,519.34173,543.95923,510.85858,591.01698,559.45031,524.52012,594.65397,501.40064,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0
208.0,1.0,5004.0,500402.0,50040206.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,509.29907,516.79242,519.34173,543.95923,510.85858,591.01698,559.45031,524.52012,594.65397,501.40064,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0
208.0,2.0,5004.0,500402.0,50040207.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,652.67925,650.71032,672.74586,691.05287,642.95705,596.06083,600.66216,568.15232,612.7672,550.03271,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,2.0,5004.0,500402.0,50040207.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,652.67925,650.71032,672.74586,691.05287,642.95705,596.06083,600.66216,568.15232,612.7672,550.03271,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,5.0,5004.0,500402.0,50040210.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,602.0756,652.65047,716.65789,663.81534,687.084,548.00612,555.22251,565.02566,579.64805,568.96427,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,5.0,5004.0,500402.0,50040210.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,602.0756,652.65047,716.65789,663.81534,687.084,548.00612,555.22251,565.02566,579.64805,568.96427,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,6.0,5004.0,500402.0,50040211.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,512.32469,562.07866,557.80852,572.77039,592.49684,517.8894,507.32114,486.08497,467.18151,492.52966,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,6.0,5004.0,500402.0,50040211.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,512.32469,562.07866,557.80852,572.77039,592.49684,517.8894,507.32114,486.08497,467.18151,492.52966,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,7.0,5004.0,500402.0,50040212.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,579.69144,542.08928,607.65418,619.54274,584.48627,541.77158,535.16769,556.77688,583.09483,552.02949,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,7.0,5004.0,500402.0,50040212.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,579.69144,542.08928,607.65418,619.54274,584.48627,541.77158,535.16769,556.77688,583.09483,552.02949,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0
208.0,15.0,5004.0,500402.0,50040213.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,589.08333,572.05417,593.47782,550.33244,594.53056,548.09851,546.94392,574.99733,516.9314,520.76134,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,15.0,5004.0,500402.0,50040213.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,589.08333,572.05417,593.47782,550.33244,594.53056,548.09851,546.94392,574.99733,516.9314,520.76134,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,8.0,5004.0,500402.0,50040214.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,519.79695,572.34225,571.64536,563.37434,538.31662,560.71145,621.12213,571.81951,578.79425,549.45015,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0
208.0,8.0,5004.0,500402.0,50040214.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,519.79695,572.34225,571.64536,563.37434,538.31662,560.71145,621.12213,571.81951,578.79425,549.45015,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0
208.0,9.0,5004.0,500402.0,50040215.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,511.10635,552.34415,528.8663,516.65359,547.15477,609.48556,581.16353,535.78294,623.3673,633.99953,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,1.0
208.0,9.0,5004.0,500402.0,50040215.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,511.10635,552.34415,528.8663,516.65359,547.15477,609.48556,581.16353,535.78294,623.3673,633.99953,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,1.0
208.0,10.0,5004.0,500402.0,50040216.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,564.44636,534.20035,505.78044,520.27238,523.84151,476.58285,471.05715,477.7827,439.81222,530.65036,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0
208.0,10.0,5004.0,500402.0,50040216.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,564.44636,534.20035,505.78044,520.27238,523.84151,476.58285,471.05715,477.7827,439.81222,530.65036,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0
208.0,11.0,5004.0,500402.0,50040217.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,505.17489,482.58441,532.20963,561.62833,487.49148,491.46398,492.76301,487.98691,506.36035,483.32211,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,11.0,5004.0,500402.0,50040217.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,505.17489,482.58441,532.20963,561.62833,487.49148,491.46398,492.76301,487.98691,506.36035,483.32211,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,12.0,5004.0,500402.0,50040218.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,556.12958,533.07029,561.10082,518.70125,581.2614,564.07684,535.57172,610.88921,547.37436,575.44097,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0
208.0,12.0,5004.0,500402.0,50040218.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,556.12958,533.07029,561.10082,518.70125,581.2614,564.07684,535.57172,610.88921,547.37436,575.44097,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0
208.0,13.0,5004.0,500402.0,50040219.0,50040202.0,500402.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,21.640211,10.820106,0.0,68.0,537.1072,546.12163,568.95281,596.43696,590.25374,649.94231,636.70688,580.74794,629.38097,614.20185,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0
208.0,13.0,5004.0,500402.0,50040219.0,50040101.0,500401.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,21.640211,0.0,10.820106,0.0,68.0,537.1072,546.12163,568.95281,596.43696,590.25374,649.94231,636.70688,580.74794,629.38097,614.20185,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0
208.0,6.0,5005.0,500501.0,50050101.0,50050202.0,500502.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,27.552335,13.776167,0.0,31.0,585.00133,603.24059,630.15627,607.98936,571.26245,604.69052,622.17842,620.65492,612.35498,667.94705,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0
208.0,6.0,5005.0,500501.0,50050101.0,50050101.0,500501.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,27.552335,0.0,13.776167,0.0,31.0,585.00133,603.24059,630.15627,607.98936,571.26245,604.69052,622.17842,620.65492,612.35498,667.94705,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0
208.0,7.0,5005.0,500501.0,50050102.0,50050101.0,500501.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,27.552335,0.0,13.776167,0.0,31.0,595.80681,563.8098,577.43327,559.67574,577.85247,588.8836,569.94219,580.16,564.09876,578.53315,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,7.0,5005.0,500501.0,50050102.0,50050202.0,500502.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,27.552335,13.776167,0.0,31.0,595.80681,563.8098,577.43327,559.67574,577.85247,588.8836,569.94219,580.16,564.09876,578.53315,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,15.0,5005.0,500501.0,50050103.0,50050202.0,500502.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,27.552335,13.776167,0.0,31.0,565.5733,558.46221,538.76389,532.73552,533.14251,592.92124,564.28182,575.4144,555.77034,582.45187,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,15.0,5005.0,500501.0,50050103.0,50050101.0,500501.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,27.552335,0.0,13.776167,0.0,31.0,565.5733,558.46221,538.76389,532.73552,533.14251,592.92124,564.28182,575.4144,555.77034,582.45187,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,8.0,5005.0,500501.0,50050104.0,50050101.0,500501.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,27.552335,0.0,13.776167,0.0,31.0,500.92669,493.45829,487.91807,476.22296,490.25389,490.97319,442.44916,467.37051,460.59452,435.1224,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,8.0,5005.0,500501.0,50050104.0,50050202.0,500502.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,27.552335,13.776167,0.0,31.0,500.92669,493.45829,487.91807,476.22296,490.25389,490.97319,442.44916,467.37051,460.59452,435.1224,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,9.0,5005.0,500501.0,50050105.0,50050202.0,500502.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,27.552335,13.776167,0.0,31.0,571.58786,614.86778,550.27948,494.67352,565.18168,619.36586,597.75695,562.31132,538.99952,536.96618,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,9.0,5005.0,500501.0,50050105.0,50050101.0,500501.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,27.552335,0.0,13.776167,0.0,31.0,571.58786,614.86778,550.27948,494.67352,565.18168,619.36586,597.75695,562.31132,538.99952,536.96618,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,10.0,5005.0,500501.0,50050106.0,50050101.0,500501.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,27.552335,0.0,13.776167,0.0,31.0,424.88237,468.68062,423.77848,466.42197,461.59368,467.54922,485.30469,506.548,485.47271,509.55842,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,10.0,5005.0,500501.0,50050106.0,50050202.0,500502.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,27.552335,13.776167,0.0,31.0,424.88237,468.68062,423.77848,466.42197,461.59368,467.54922,485.30469,506.548,485.47271,509.55842,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
